RequestedAt, User, Iteration, Parameter, Value
2017-05-24 16:46:26.9348621,10,5,CurrentDate,2017-05-24 04:46:26
2017-05-24 16:46:27.1168636,85,1,myTest.search,niagra
2017-05-24 16:46:27.1168636,85,1,CurrentDate,2017-05-24 04:46:27
2017-05-24 16:46:28.3568860,46,2,myTest.search,bookcenter
2017-05-24 16:46:28.3568860,46,2,CurrentDate,2017-05-24 04:46:28
2017-05-24 16:46:28.3568860,45,2,myTest.search,learngo
2017-05-24 16:46:28.3568860,45,2,CurrentDate,2017-05-24 04:46:28
2017-05-24 16:46:28.4568861,97,1,myTest.search,learnc++
2017-05-24 16:46:28.4568861,97,1,CurrentDate,2017-05-24 04:46:28
2017-05-24 16:46:28.4768861,82,1,myTest.search,mysql
2017-05-24 16:46:28.4768861,82,1,CurrentDate,2017-05-24 04:46:28
2017-05-24 16:46:29.6278956,73,1,myTest.search,mssql
2017-05-24 16:46:29.6288957,73,1,CurrentDate,2017-05-24 04:46:29
2017-05-24 16:46:29.8509017,43,2,myTest.search,java
2017-05-24 16:46:29.8509017,43,2,CurrentDate,2017-05-24 04:46:29
2017-05-24 16:46:30.5849063,3,7,myTest.search,newtron
2017-05-24 16:46:30.5949063,3,7,CurrentDate,2017-05-24 04:46:30
2017-05-24 16:46:35.0189467,18,3,myTest.search,books
2017-05-24 16:46:35.0189467,18,3,CurrentDate,2017-05-24 04:46:35
2017-05-24 16:46:36.4789694,90,1,myTest.search,c#code
2017-05-24 16:46:36.4789694,90,1,CurrentDate,2017-05-24 04:46:36
2017-05-24 16:46:36.8329740,77,1,myTest.search,gst
2017-05-24 16:46:36.8329740,77,1,CurrentDate,2017-05-24 04:46:36
2017-05-24 16:46:36.9329742,96,1,myTest.search,code
2017-05-24 16:46:36.9329742,96,1,CurrentDate,2017-05-24 04:46:36
2017-05-24 16:46:38.3169992,22,4,myTest.search,niagra
2017-05-24 16:46:38.3169992,22,4,CurrentDate,2017-05-24 04:46:38
2017-05-24 16:46:39.1650070,78,1,myTest.search,bookcenter
2017-05-24 16:46:39.1660071,78,1,CurrentDate,2017-05-24 04:46:39
2017-05-24 16:46:39.5840198,52,2,myTest.search,learngo
2017-05-24 16:46:39.5840198,52,2,CurrentDate,2017-05-24 04:46:39
2017-05-24 16:46:39.7700232,50,2,myTest.search,learnc++
2017-05-24 16:46:39.7730234,50,2,CurrentDate,2017-05-24 04:46:39
2017-05-24 16:46:39.7980237,4,6,myTest.search,mysql
2017-05-24 16:46:39.7980237,4,6,CurrentDate,2017-05-24 04:46:39
2017-05-24 16:46:39.9620264,11,5,myTest.search,mssql
2017-05-24 16:46:39.9620264,11,5,CurrentDate,2017-05-24 04:46:39
2017-05-24 16:46:40.0120264,53,2,myTest.search,java
2017-05-24 16:46:40.0820265,53,2,CurrentDate,2017-05-24 04:46:40
2017-05-24 16:46:40.0920265,94,1,myTest.search,newtron
2017-05-24 16:46:40.0920265,94,1,CurrentDate,2017-05-24 04:46:40
2017-05-24 16:46:40.8400381,39,3,myTest.search,books
2017-05-24 16:46:40.8400381,39,3,CurrentDate,2017-05-24 04:46:40
2017-05-24 16:46:41.0820486,58,2,myTest.search,c#code
2017-05-24 16:46:41.0820486,58,2,CurrentDate,2017-05-24 04:46:41
2017-05-24 16:46:41.1020486,51,2,myTest.search,gst
2017-05-24 16:46:41.1020486,51,2,CurrentDate,2017-05-24 04:46:41
2017-05-24 16:46:41.2220488,54,2,myTest.search,code
2017-05-24 16:46:41.2320488,54,2,CurrentDate,2017-05-24 04:46:41
2017-05-24 16:46:41.3440518,28,3,myTest.search,niagra
2017-05-24 16:46:41.3440518,28,3,CurrentDate,2017-05-24 04:46:41
2017-05-24 16:46:42.6660644,55,2,myTest.search,bookcenter
2017-05-24 16:46:42.6660644,55,2,CurrentDate,2017-05-24 04:46:42
2017-05-24 16:46:44.3750785,93,2,myTest.search,learngo
2017-05-24 16:46:44.3760785,93,2,CurrentDate,2017-05-24 04:46:44
2017-05-24 16:46:44.3790787,1,7,myTest.search,learnc++
2017-05-24 16:46:44.7020827,1,7,CurrentDate,2017-05-24 04:46:44
2017-05-24 16:46:44.7020827,27,2,myTest.search,mysql
2017-05-24 16:46:44.7020827,27,2,CurrentDate,2017-05-24 04:46:44
2017-05-24 16:46:47.4501020,14,4,myTest.search,mssql
2017-05-24 16:46:47.4501020,14,4,CurrentDate,2017-05-24 04:46:47
2017-05-24 16:46:47.5501022,83,2,myTest.search,java
2017-05-24 16:46:47.5501022,83,2,CurrentDate,2017-05-24 04:46:47
2017-05-24 16:46:47.8021037,65,2,myTest.search,newtron
2017-05-24 16:46:47.8021037,65,2,CurrentDate,2017-05-24 04:46:47
2017-05-24 16:46:47.8021037,60,2,myTest.search,books
2017-05-24 16:46:47.8131038,60,2,CurrentDate,2017-05-24 04:46:47
2017-05-24 16:46:47.9841075,81,2,myTest.search,c#code
2017-05-24 16:46:47.9841075,81,2,CurrentDate,2017-05-24 04:46:47
2017-05-24 16:46:48.7701100,76,2,myTest.search,gst
2017-05-24 16:46:48.7721101,76,2,CurrentDate,2017-05-24 04:46:48
2017-05-24 16:46:50.8801263,61,2,myTest.search,code
2017-05-24 16:46:50.9701265,61,2,CurrentDate,2017-05-24 04:46:50
2017-05-24 16:46:51.6281368,91,2,myTest.search,niagra
2017-05-24 16:46:51.6281368,79,2,myTest.search,bookcenter
2017-05-24 16:46:51.6281368,91,2,CurrentDate,2017-05-24 04:46:51
2017-05-24 16:46:51.6581368,79,2,CurrentDate,2017-05-24 04:46:51
2017-05-24 16:46:52.0001385,17,5,myTest.search,learngo
2017-05-24 16:46:52.0101385,17,5,CurrentDate,2017-05-24 04:46:52
2017-05-24 16:46:53.2161523,74,2,myTest.search,learnc++
2017-05-24 16:46:53.2261523,74,2,CurrentDate,2017-05-24 04:46:53
2017-05-24 16:46:53.4061525,72,2,myTest.search,mysql
2017-05-24 16:46:53.4981539,72,2,CurrentDate,2017-05-24 04:46:53
2017-05-24 16:46:53.5581540,71,2,myTest.search,mssql
2017-05-24 16:46:53.5681540,71,2,CurrentDate,2017-05-24 04:46:53
2017-05-24 16:46:53.7281542,25,3,myTest.search,java
2017-05-24 16:46:53.7281542,25,3,CurrentDate,2017-05-24 04:46:53
2017-05-24 16:46:54.6601567,30,3,myTest.search,newtron
2017-05-24 16:46:54.6601567,30,3,CurrentDate,2017-05-24 04:46:54
2017-05-24 16:46:54.9001571,64,2,myTest.search,books
2017-05-24 16:46:54.9001571,64,2,CurrentDate,2017-05-24 04:46:54
2017-05-24 16:46:55.1701575,89,2,myTest.search,c#code
2017-05-24 16:46:55.1701575,89,2,CurrentDate,2017-05-24 04:46:55
2017-05-24 16:46:55.2301575,88,2,myTest.search,gst
2017-05-24 16:46:55.2401576,88,2,CurrentDate,2017-05-24 04:46:55
2017-05-24 16:46:55.3201577,75,2,myTest.search,code
2017-05-24 16:46:55.3201577,75,2,CurrentDate,2017-05-24 04:46:55
2017-05-24 16:46:55.7201582,41,3,myTest.search,niagra
2017-05-24 16:46:55.7401583,41,3,CurrentDate,2017-05-24 04:46:55
2017-05-24 16:46:56.0501587,57,2,myTest.search,bookcenter
2017-05-24 16:46:56.2201589,57,2,CurrentDate,2017-05-24 04:46:56
2017-05-24 16:46:57.6821639,68,2,myTest.search,learngo
2017-05-24 16:46:57.7521640,63,2,myTest.search,learnc++
2017-05-24 16:46:57.7521640,62,2,myTest.search,mysql
2017-05-24 16:46:58.2011662,35,3,myTest.search,mssql
2017-05-24 16:46:58.6331681,62,2,CurrentDate,2017-05-24 04:46:58
2017-05-24 16:46:58.8031683,63,2,CurrentDate,2017-05-24 04:46:58
2017-05-24 16:46:58.8031683,68,2,CurrentDate,2017-05-24 04:46:57
2017-05-24 16:46:58.8631684,44,3,myTest.search,java
2017-05-24 16:46:58.9131685,35,3,CurrentDate,2017-05-24 04:46:58
2017-05-24 16:46:59.0231686,44,3,CurrentDate,2017-05-24 04:46:59
2017-05-24 16:47:00.0291743,98,2,myTest.search,newtron
2017-05-24 16:47:00.0291743,98,2,CurrentDate,2017-05-24 04:47:00
2017-05-24 16:47:00.1891745,40,3,myTest.search,books
2017-05-24 16:47:00.1891745,40,3,CurrentDate,2017-05-24 04:47:00
2017-05-24 16:47:01.6091781,66,2,myTest.search,c#code
2017-05-24 16:47:01.6291781,66,2,CurrentDate,2017-05-24 04:47:01
2017-05-24 16:47:01.8891785,87,2,myTest.search,gst
2017-05-24 16:47:01.8891785,87,2,CurrentDate,2017-05-24 04:47:01
2017-05-24 16:47:01.9391785,84,2,myTest.search,code
2017-05-24 16:47:01.9791786,84,2,CurrentDate,2017-05-24 04:47:01
2017-05-24 16:47:02.1791789,99,2,myTest.search,niagra
2017-05-24 16:47:02.2191789,34,3,myTest.search,bookcenter
2017-05-24 16:47:02.2391790,99,2,CurrentDate,2017-05-24 04:47:02
2017-05-24 16:47:02.2891790,56,3,myTest.search,learngo
2017-05-24 16:47:02.2891790,56,3,CurrentDate,2017-05-24 04:47:02
2017-05-24 16:47:02.3591791,34,3,CurrentDate,2017-05-24 04:47:02
2017-05-24 16:47:02.3791791,59,2,myTest.search,learnc++
2017-05-24 16:47:02.4291792,86,2,myTest.search,mysql
2017-05-24 16:47:02.4291792,86,2,CurrentDate,2017-05-24 04:47:02
2017-05-24 16:47:02.4291792,59,2,CurrentDate,2017-05-24 04:47:02
2017-05-24 16:47:02.5891794,67,2,myTest.search,mssql
2017-05-24 16:47:02.5991795,67,2,CurrentDate,2017-05-24 04:47:02
2017-05-24 16:47:02.6591795,70,2,myTest.search,java
2017-05-24 16:47:02.6591795,70,2,CurrentDate,2017-05-24 04:47:02
2017-05-24 16:47:02.8211810,85,2,myTest.search,newtron
2017-05-24 16:47:02.8211810,85,2,CurrentDate,2017-05-24 04:47:02
2017-05-24 16:47:02.9111811,80,2,myTest.search,books
2017-05-24 16:47:02.9111811,80,2,CurrentDate,2017-05-24 04:47:02
2017-05-24 16:47:02.9211811,29,3,myTest.search,c#code
2017-05-24 16:47:02.9211811,29,3,CurrentDate,2017-05-24 04:47:02
2017-05-24 16:47:03.0431825,69,2,myTest.search,gst
2017-05-24 16:47:03.0531825,69,2,CurrentDate,2017-05-24 04:47:03
2017-05-24 16:47:03.0831826,92,2,myTest.search,code
2017-05-24 16:47:03.0831826,92,2,CurrentDate,2017-05-24 04:47:03
2017-05-24 16:47:03.0931826,94,2,myTest.search,niagra
2017-05-24 16:47:03.1031826,94,2,CurrentDate,2017-05-24 04:47:03
2017-05-24 16:47:03.1731827,82,2,myTest.search,bookcenter
2017-05-24 16:47:03.1731827,82,2,CurrentDate,2017-05-24 04:47:03
2017-05-24 16:47:03.2031828,100,2,myTest.search,learngo
2017-05-24 16:47:03.2031828,100,2,CurrentDate,2017-05-24 04:47:03
2017-05-24 16:47:03.2131828,95,2,myTest.search,learnc++
2017-05-24 16:47:03.2131828,95,2,CurrentDate,2017-05-24 04:47:03
2017-05-24 16:47:03.3631830,42,3,myTest.search,mysql
2017-05-24 16:47:03.3831830,42,3,CurrentDate,2017-05-24 04:47:03
2017-05-24 16:47:03.3931830,90,2,myTest.search,mssql
2017-05-24 16:47:03.3931830,90,2,CurrentDate,2017-05-24 04:47:03
2017-05-24 16:47:03.7531835,83,3,myTest.search,java
2017-05-24 16:47:03.7531835,83,3,CurrentDate,2017-05-24 04:47:03
2017-05-24 16:47:04.1351870,76,3,myTest.search,newtron
2017-05-24 16:47:04.1351870,76,3,CurrentDate,2017-05-24 04:47:04
2017-05-24 16:47:04.4001915,78,2,myTest.search,books
2017-05-24 16:47:04.4101915,78,2,CurrentDate,2017-05-24 04:47:04
2017-05-24 16:47:04.4201915,93,3,myTest.search,c#code
2017-05-24 16:47:04.4601916,93,3,CurrentDate,2017-05-24 04:47:04
2017-05-24 16:47:04.5701918,79,3,myTest.search,gst
2017-05-24 16:47:04.5801918,79,3,CurrentDate,2017-05-24 04:47:04
2017-05-24 16:47:05.0101924,81,3,myTest.search,code
2017-05-24 16:47:05.0301924,81,3,CurrentDate,2017-05-24 04:47:05
2017-05-24 16:47:05.0701925,77,2,myTest.search,niagra
2017-05-24 16:47:05.0701925,77,2,CurrentDate,2017-05-24 04:47:05
2017-05-24 16:47:05.5101931,96,2,myTest.search,bookcenter
2017-05-24 16:47:05.5201931,96,2,CurrentDate,2017-05-24 04:47:05
2017-05-24 16:47:06.0221950,73,2,myTest.search,learngo
2017-05-24 16:47:06.0321950,73,2,CurrentDate,2017-05-24 04:47:06
2017-05-24 16:47:06.0921951,89,3,myTest.search,learnc++
2017-05-24 16:47:06.0921951,89,3,CurrentDate,2017-05-24 04:47:06
2017-05-24 16:47:06.3721955,97,2,myTest.search,mysql
2017-05-24 16:47:06.3721955,97,2,CurrentDate,2017-05-24 04:47:06
2017-05-24 16:47:07.2021967,91,3,myTest.search,mssql
2017-05-24 16:47:07.2021967,91,3,CurrentDate,2017-05-24 04:47:07
2017-05-24 16:47:07.5421971,88,3,myTest.search,java
2017-05-24 16:47:07.5521972,88,3,CurrentDate,2017-05-24 04:47:07
2017-05-24 16:47:07.6921974,98,3,myTest.search,newtron
2017-05-24 16:47:07.6921974,98,3,CurrentDate,2017-05-24 04:47:07
2017-05-24 16:47:08.7621989,99,3,myTest.search,books
2017-05-24 16:47:08.7621989,99,3,CurrentDate,2017-05-24 04:47:08
2017-05-24 16:47:08.9221991,87,3,myTest.search,c#code
2017-05-24 16:47:08.9221991,87,3,CurrentDate,2017-05-24 04:47:08
2017-05-24 16:47:09.0321992,95,3,myTest.search,gst
2017-05-24 16:47:09.0321992,95,3,CurrentDate,2017-05-24 04:47:09
2017-05-24 16:47:09.0921993,92,3,myTest.search,code
2017-05-24 16:47:09.1021993,92,3,CurrentDate,2017-05-24 04:47:09
2017-05-24 16:47:09.6122000,94,3,myTest.search,niagra
2017-05-24 16:47:09.6122000,94,3,CurrentDate,2017-05-24 04:47:09
2017-05-24 16:47:09.8122003,90,3,myTest.search,bookcenter
2017-05-24 16:47:09.8222003,90,3,CurrentDate,2017-05-24 04:47:09
2017-05-24 16:47:10.0122006,93,4,myTest.search,learngo
2017-05-24 16:47:10.0122006,93,4,CurrentDate,2017-05-24 04:47:10
2017-05-24 16:47:10.1122007,100,3,myTest.search,learnc++
2017-05-24 16:47:10.1122007,100,3,CurrentDate,2017-05-24 04:47:10
2017-05-24 16:47:10.4522012,96,3,myTest.search,mysql
2017-05-24 16:47:10.4522012,96,3,CurrentDate,2017-05-24 04:47:10
2017-05-24 16:47:11.4702031,97,3,myTest.search,mssql
2017-05-24 16:47:11.4702031,97,3,CurrentDate,2017-05-24 04:47:11
2017-05-24 16:47:11.8802037,91,4,myTest.search,java
2017-05-24 16:47:11.8902037,91,4,CurrentDate,2017-05-24 04:47:11
2017-05-24 16:47:12.2302042,98,4,myTest.search,newtron
2017-05-24 16:47:12.2302042,98,4,CurrentDate,2017-05-24 04:47:12
2017-05-24 16:47:13.0902054,95,4,myTest.search,books
2017-05-24 16:47:13.0902054,95,4,CurrentDate,2017-05-24 04:47:13
2017-05-24 16:47:13.1502054,99,4,myTest.search,c#code
2017-05-24 16:47:13.1502054,99,4,CurrentDate,2017-05-24 04:47:13
2017-05-24 16:47:14.2602070,94,4,myTest.search,gst
2017-05-24 16:47:14.2602070,94,4,CurrentDate,2017-05-24 04:47:14
2017-05-24 16:47:14.4902073,100,4,myTest.search,code
2017-05-24 16:47:14.4902073,100,4,CurrentDate,2017-05-24 04:47:14
2017-05-24 16:47:14.6802076,96,4,myTest.search,niagra
2017-05-24 16:47:14.6802076,96,4,CurrentDate,2017-05-24 04:47:14
2017-05-24 16:47:15.6402089,97,4,myTest.search,bookcenter
2017-05-24 16:47:15.6402089,97,4,CurrentDate,2017-05-24 04:47:15
2017-05-24 16:47:16.2902098,98,5,myTest.search,learngo
2017-05-24 16:47:16.3002099,98,5,CurrentDate,2017-05-24 04:47:16
2017-05-24 16:47:17.1202110,99,5,myTest.search,learnc++
2017-05-24 16:47:17.1202110,99,5,CurrentDate,2017-05-24 04:47:17
2017-05-24 16:47:18.8902135,100,5,myTest.search,mysql
2017-05-24 16:47:18.8902135,100,5,CurrentDate,2017-05-24 04:47:18
